"axiom" "refc" "conf" "expt" "poss" "nec" "time" "ari" "bls" "ncis" "tp"
"SubClassOf(dbo:Organisation schema:SportsTeam)" 329500 52135 125740 0.214129813574396 0 315144918 -0.785870186425604 0.43677059896649 131 43164500
"SubClassOf(dbo:Organisation schema:TelevisionStation)" 329500 8197 299992 0.00401802001355822 0 184227194 -0.995981979986442 0.165094155102479 131 43164500
"SubClassOf(dbo:Organisation gml:_Feature)" 329500 50093 1956 0.891200666932658 0 2378371 -0.108799333067342 0.427886198239872 131 43164500
"SubClassOf(dbo:Organisation owl:Thing)" 329500 329477 0 1 0.999999997563789 1134217 0.999999997563789 0.991426165373261 131 43164500
"SubClassOf(dbo:Organisation skos:Concept)" 329500 8487 938 0.924598600491916 0 1977196 -0.0754013995080838 0.168140314391275 131 43164500
"SubClassOf(dbo:Organisation foaf:Person)" 329500 5502 10096 0.754354123871895 0 38222350 -0.245645876128105 0.133948321446815 131 43164500
"SubClassOf(dbo:WomensTennisAssociationTournament dbo:Event)" 59 59 0 1 1 232 1 0.81231025719296 7 413
"SubClassOf(dbo:WomensTennisAssociationTournament dbo:SportsEvent)" 59 59 0 1 1 56 1 0.81231025719296 7 413
"SubClassOf(dbo:WomensTennisAssociationTournament schema:Event)" 59 59 0 1 1 52 1 0.81231025719296 7 413
"SubClassOf(dbo:WomensTennisAssociationTournament schema:SportsEvent)" 59 59 0 1 1 44 1 0.81231025719296 7 413
"SubClassOf(dbo:WomensTennisAssociationTournament gml:_Feature)" 59 8 0 1 0.502793117769197 396 0.502793117769198 0.437480861731965 7 413
"SubClassOf(dbo:WomensTennisAssociationTournament owl:Thing)" 59 59 0 1 1 40 1 0.81231025719296 7 413
"SubClassOf(dbo:WomensTennisAssociationTournament skos:Concept)" 59 7 0 1 0.472452876771741 196 0.472452876771741 0.414357135418216 7 413
"SubClassOf(dbo:VolleyballCoach dbo:Agent)" 18 18 0 1 1 44 1 0.672815263003181 5 90
"SubClassOf(dbo:VolleyballCoach dbo:Person)" 18 18 0 1 1 24 1 0.672815263003181 5 90
"SubClassOf(dbo:VolleyballCoach schema:Person)" 18 18 0 1 1 24 1 0.672815263003181 5 90
"SubClassOf(dbo:VolleyballCoach owl:Thing)" 18 18 0 1 1 24 1 0.672815263003181 5 90
"SubClassOf(dbo:VolleyballCoach foaf:Person)" 18 18 0 1 1 20 1 0.672815263003181 5 90
"SubClassOf(schema:Airport dbo:Airport)" 12688 12688 0 1 1 1580 1 0.987620170482441 10 126880
"SubClassOf(schema:Airport dbo:ArchitecturalStructure)" 12688 12687 0 1 0.999999996894127 24762 0.999999996894127 0.984816773610554 10 126880
"SubClassOf(schema:Airport dbo:Infrastructure)" 12688 12687 0 1 0.999999996894127 17569 0.999999996894127 0.984816773610554 10 126880
"SubClassOf(schema:Airport dbo:Place)" 12688 12688 0 1 1 292 1 0.987620170482441 10 126880
"SubClassOf(schema:Airport dbo:PopulatedPlace)" 12688 1 0 1 0.0125548016409811 6086100 0.0125548016409811 0.0151832263894462 10 126880
"SubClassOf(schema:Airport dbo:RouteOfTransportation)" 12688 1 0 1 0.0125548016409811 782793 0.0125548016409811 0.0151832263894462 10 126880
"SubClassOf(schema:Airport schema:Place)" 12688 12688 0 1 1 64 1 0.987620170482441 10 126880
"SubClassOf(schema:Airport gml:_Feature)" 12688 11986 0 1 0.998468240320264 4648 0.998468240320264 0.74795234083056 10 126880
"SubClassOf(schema:Airport owl:Thing)" 12688 12687 0 1 0.999999996894127 5976 0.999999996894127 0.984816773610554 10 126880
"SubClassOf(schema:Airport skos:Concept)" 12688 4 0 1 0.0251081189265588 11421 0.025108118926559 0.0215390369742477 10 126880
"SubClassOf(dbo:Chef dbo:Agent)" 417 417 0 1 1 24 1 0.930239275393788 6 2502
"SubClassOf(dbo:Chef dbo:Person)" 417 417 0 1 1 12 1 0.930239275393788 6 2502
"SubClassOf(dbo:Chef schema:Person)" 417 417 0 1 1 12 1 0.930239275393788 6 2502
"SubClassOf(dbo:Chef gml:_Feature)" 417 1 0 1 0.0692128042669631 328 0.0692128042669631 0.0859943590756924 6 2502
"SubClassOf(dbo:Chef owl:Thing)" 417 417 0 1 1 8 1 0.930239275393788 6 2502
"SubClassOf(dbo:Chef foaf:Person)" 417 417 0 1 1 4 1 0.930239275393788 6 2502
"SubClassOf(dbo:Monarch dbo:Agent)" 2420 2420 0 1 1 116 1 0.971449309589968 7 16940
"SubClassOf(dbo:Monarch dbo:Person)" 2420 2420 0 1 1 16 1 0.971449309589968 7 16940
"SubClassOf(dbo:Monarch schema:Person)" 2420 2420 0 1 1 20 1 0.971449309589968 7 16940
"SubClassOf(dbo:Monarch gml:_Feature)" 2420 12 0 1 0.0994623893112749 956 0.0994623893112749 0.0771496790003742 7 16940
"SubClassOf(dbo:Monarch owl:Thing)" 2420 2420 0 1 1 24 1 0.971449309589968 7 16940
"SubClassOf(dbo:Monarch skos:Concept)" 2420 8 0 1 0.0812443353880632 1488 0.0812443353880632 0.0648775224330492 7 16940
"SubClassOf(dbo:Monarch foaf:Person)" 2420 2420 0 1 1 48 1 0.971449309589968 7 16940
"SubClassOf(dbo:Presenter dbo:Agent)" 443 443 0 1 1 20 1 0.93235747108558 7 3101
"SubClassOf(dbo:Presenter dbo:Person)" 443 443 0 1 1 4 1 0.93235747108558 7 3101
"SubClassOf(dbo:Presenter dbo:RadioHost)" 443 314 36 0.605127411184291 0 176 -0.394872588815709 0.5 7 3101
"SubClassOf(dbo:Presenter dbo:TelevisionHost)" 443 36 314 0.0433367031900652 0 184 -0.956663296809935 0.315825965929522 7 3101
"SubClassOf(dbo:Presenter schema:Person)" 443 443 0 1 1 8 1 0.93235747108558 7 3101
"SubClassOf(dbo:Presenter owl:Thing)" 443 443 0 1 1 8 1 0.93235747108558 7 3101
"SubClassOf(dbo:Presenter foaf:Person)" 443 443 0 1 1 8 1 0.93235747108558 7 3101
"SubClassOf(dbo:GovernmentAgency dbo:Agent)" 3283 3283 0 1 1 88 1 0.975529532769606 8 26264
"SubClassOf(dbo:GovernmentAgency dbo:Organisation)" 3283 3283 0 1 1 16 1 0.975529532769606 8 26264
"SubClassOf(dbo:GovernmentAgency schema:GovernmentOrganization)" 3283 3283 0 1 1 24 1 0.975529532769606 8 26264
"SubClassOf(dbo:GovernmentAgency schema:Organization)" 3283 3283 0 1 1 56 1 0.975529532769606 8 26264
"SubClassOf(dbo:GovernmentAgency gml:_Feature)" 3283 602 0 1 0.577159940926646 1188 0.577159940926646 0.471415015135996 8 26264
"SubClassOf(dbo:GovernmentAgency owl:Thing)" 3283 3283 0 1 1 20 1 0.975529532769606 8 26264
"SubClassOf(dbo:GovernmentAgency skos:Concept)" 3283 116 0 1 0.263474123975704 1596 0.263474123975704 0.200267055888224 8 26264
"SubClassOf(dbo:GovernmentAgency foaf:Person)" 3283 1 0 1 0.0246800754175509 13577 0.0246800754175509 0.0300493144868975 8 26264
"SubClassOf(dbo:SoccerClub dbo:Agent)" 46944 46916 1 0.993472864343931 0 27022 -0.00652713565606911 0.974915439391498 36 1689984
"SubClassOf(dbo:SoccerClub dbo:Automobile)" 46944 1 46929 5.10496006578265e-08 0 3323716 -0.999999948950399 0.00786560231817655 36 1689984
"SubClassOf(dbo:SoccerClub dbo:BodyOfWater)" 46944 2 44 0.956713796036379 0 2311376 -0.0432862039636208 0.00908802625043662 36 1689984
"SubClassOf(dbo:SoccerClub dbo:CollegeCoach)" 46944 1 1197 0.775619161393305 0 3739313 -0.224380838606695 0.00786560231817655 36 1689984
"SubClassOf(dbo:SoccerClub dbo:Company)" 46944 1 45 0.956224904096943 0 559928 -0.0437750959030573 0.00786560231817655 36 1689984
"SubClassOf(dbo:SoccerClub dbo:Country)" 46944 1 46917 1.65400715679276e-07 0 3397897 -0.999999834599284 0.00786560231817655 36 1689984
"SubClassOf(dbo:SoccerClub dbo:Device)" 46944 1 46917 1.65400715679276e-07 0 7833517 -0.999999834599284 0.00786560231817655 36 1689984
"SubClassOf(dbo:SoccerClub dbo:EducationalInstitution)" 46944 37 15 0.974722397156679 0 166266 -0.0252776028433209 0.0286491555444162 36 1689984
"SubClassOf(dbo:SoccerClub dbo:InformationAppliance)" 46944 1 46920 1.30686982902084e-07 0 600598 -0.999999869313017 0.00786560231817655 36 1689984
"SubClassOf(dbo:SoccerClub dbo:MeanOfTransportation)" 46944 1 46927 6.5570376461821e-08 0 12589258 -0.999999934429624 0.00786560231817655 36 1689984
"SubClassOf(dbo:SoccerClub dbo:MilitaryUnit)" 46944 2 14 0.97557938552554 0 1541520 -0.0244206144744603 0.00908802625043662 36 1689984
"SubClassOf(dbo:SoccerClub dbo:NaturalPlace)" 46944 2 44 0.956713796036379 0 2028032 -0.0432862039636208 0.00908802625043662 36 1689984
"SubClassOf(dbo:SoccerClub dbo:Organisation)" 46944 46916 3 0.988694789830669 0 41939 -0.0113052101693309 0.974915439391498 36 1689984
"SubClassOf(dbo:SoccerClub dbo:Place)" 46944 14 2 0.99076928539078 0 913093 -0.00923071460921987 0.018258940775173 36 1689984
"SubClassOf(dbo:SoccerClub dbo:PoliticalParty)" 46944 1 48 0.954789998017517 0 4878765 -0.0452100019824833 0.00786560231817655 36 1689984
"SubClassOf(dbo:SoccerClub dbo:PopulatedPlace)" 46944 11 2 0.99076928539078 0 1692929 -0.00923071460921987 0.0164437613119315 36 1689984
"SubClassOf(dbo:SoccerClub dbo:ProgrammingLanguage)" 46944 1 1333 0.763389003219675 0 295339 -0.236610996780325 0.00786560231817655 36 1689984
"SubClassOf(dbo:SoccerClub dbo:RecordLabel)" 46944 5 46 0.955741422509134 0 80405 -0.0442585774908656 0.0120401419644501 36 1689984
"SubClassOf(dbo:SoccerClub dbo:River)" 46944 2 50 0.953858226661696 0 2450397 -0.0461417733383037 0.00908802625043662 36 1689984
"SubClassOf(dbo:SoccerClub dbo:Settlement)" 46944 1 43 0.957208283765545 0 27614529 -0.0427917162344551 0.00786560231817655 36 1689984
"SubClassOf(dbo:SoccerClub dbo:SportsTeam)" 46944 46929 0 1 0.999999948950399 16229 0.999999948950399 0.981173907543652 36 1689984
"SubClassOf(dbo:SoccerClub dbo:Stream)" 46944 2 49 0.954321731460093 0 1681061 -0.0456782685399074 0.00908802625043662 36 1689984
"SubClassOf(dbo:SoccerClub dbo:University)" 46944 26 15 0.974722397156679 0 236967 -0.0252776028433209 0.0242240314153816 36 1689984
"SubClassOf(dbo:SoccerClub schema:BodyOfWater)" 46944 2 44 0.956713796036379 0 2267782 -0.0432862039636208 0.00908802625043662 36 1689984
"SubClassOf(dbo:SoccerClub schema:CollegeOrUniversity)" 46944 27 15 0.974722397156679 0 276661 -0.0252776028433209 0.024657920898283 36 1689984
"SubClassOf(dbo:SoccerClub schema:Country)" 46944 1 46917 1.65400715679276e-07 0 3300487 -0.999999834599284 0.00786560231817655 36 1689984
"SubClassOf(dbo:SoccerClub schema:EducationalOrganization)" 46944 37 15 0.974722397156679 0 156434 -0.0252776028433209 0.0286491555444162 36 1689984
"SubClassOf(dbo:SoccerClub schema:Organization)" 46944 46916 3 0.988694789830669 0 29098 -0.0113052101693309 0.974915439391498 36 1689984
"SubClassOf(dbo:SoccerClub schema:Place)" 46944 14 2 0.99076928539078 0 887071 -0.00923071460921987 0.018258940775173 36 1689984
"SubClassOf(dbo:SoccerClub schema:Product)" 46944 1 46927 6.5570376461821e-08 0 13082894 -0.999999934429624 0.00786560231817655 36 1689984
"SubClassOf(dbo:SoccerClub schema:RiverBodyOfWater)" 46944 2 50 0.953858226661696 0 2483719 -0.0461417733383037 0.00908802625043662 36 1689984
"SubClassOf(dbo:SoccerClub schema:SportsTeam)" 46944 46929 0 1 0.999999948950399 16221 0.999999948950399 0.981173907543652 36 1689984
"SubClassOf(dbo:SoccerClub gml:_Feature)" 46944 1278 2 0.99076928539078 0 105838 -0.00923071460921987 0.17322735338558 36 1689984
"SubClassOf(dbo:SoccerClub owl:Thing)" 46944 46937 0 1 0.999999988882532 19481 0.999999988882532 0.986336732971215 36 1689984
"SubClassOf(dbo:SoccerClub skos:Concept)" 46944 1145 1 0.993472864343931 0 45519 -0.00652713565606911 0.163511894605971 36 1689984
"SubClassOf(dbo:SoccerClub foaf:Person)" 46944 9 0 1 0.0195805726961821 668210 0.019580572696182 0.0151161744181529 36 1689984
"SubClassOf(dbo:Venue dbo:ArchitecturalStructure)" 1623 1623 0 1 1 84 1 0.965046960153744 8 12984
"SubClassOf(dbo:Venue dbo:Building)" 1623 1623 0 1 1 12 1 0.965046960153744 8 12984
"SubClassOf(dbo:Venue dbo:Place)" 1623 1623 0 1 1 12 1 0.965046960153744 8 12984
"SubClassOf(dbo:Venue dbo:Theatre)" 1623 981 0 1 0.918438513584105 472 0.918438513584105 0.5 8 12984
"SubClassOf(dbo:Venue schema:Place)" 1623 1623 0 1 1 8 1 0.965046960153744 8 12984
"SubClassOf(dbo:Venue gml:_Feature)" 1623 1309 0 1 0.981106411466917 580 0.981106411466917 0.515199813831314 8 12984
"SubClassOf(dbo:Venue owl:Thing)" 1623 1623 0 1 1 8 1 0.965046960153744 8 12984
"SubClassOf(dbo:Venue skos:Concept)" 1623 2 0 1 0.0496291572781322 804 0.0496291572781322 0.0497612104165065 8 12984
"SubClassOf(dbo:BasketballTeam dbo:Agent)" 857 857 0 1 1 20 1 0.951661105364596 8 6856
"SubClassOf(dbo:BasketballTeam dbo:Organisation)" 857 857 0 1 1 8 1 0.951661105364596 8 6856
"SubClassOf(dbo:BasketballTeam dbo:SportsTeam)" 857 857 0 1 1 8 1 0.951661105364596 8 6856
"SubClassOf(dbo:BasketballTeam schema:Organization)" 857 857 0 1 1 4 1 0.951661105364596 8 6856
"SubClassOf(dbo:BasketballTeam schema:SportsTeam)" 857 857 0 1 1 8 1 0.951661105364596 8 6856
"SubClassOf(dbo:BasketballTeam gml:_Feature)" 857 1 0 1 0.0482945206221122 1132 0.0482945206221121 0.0594888635358258 8 6856
"SubClassOf(dbo:BasketballTeam owl:Thing)" 857 857 0 1 1 4 1 0.951661105364596 8 6856
"SubClassOf(dbo:BasketballTeam skos:Concept)" 857 12 0 1 0.166759113978529 412 0.166759113978528 0.132074977255138 8 6856
"SubClassOf(dbo:YearInSpaceflight dbo:TimePeriod)" 56 56 0 1 1 8 1 0.807417949633606 3 168
"SubClassOf(dbo:YearInSpaceflight owl:Thing)" 56 56 0 1 1 8 1 0.807417949633606 3 168
"SubClassOf(dbo:YearInSpaceflight skos:Concept)" 56 56 0 1 1 8 1 0.807417949633606 3 168
"SubClassOf(dbo:Village dbo:Place)" 119860 119860 0 1 1 2516 1 0.995988588294406 8 958880
"SubClassOf(dbo:Village dbo:PopulatedPlace)" 119860 119860 0 1 1 600 1 0.995988588294406 8 958880
"SubClassOf(dbo:Village dbo:Settlement)" 119860 119860 0 1 1 528 1 0.995988588294406 8 958880
"SubClassOf(dbo:Village schema:Place)" 119860 119860 0 1 1 553 1 0.995988588294406 8 958880
"SubClassOf(dbo:Village gml:_Feature)" 119860 102735 0 1 0.989740737978851 35434 0.989740737978851 0.585598167403096 8 958880
"SubClassOf(dbo:Village owl:Thing)" 119860 119860 0 1 1 516 1 0.995988588294406 8 958880
"SubClassOf(dbo:Village skos:Concept)" 119860 45 0 1 0.0273995450386582 63072 0.0273995450386582 0.0195980090064082 8 958880
"SubClassOf(dbo:Village foaf:Person)" 119860 1 0 1 0.00408485791871889 3179926 0.00408485791871893 0.00491523185714842 8 958880
"SubClassOf(dbo:ProtectedArea dbo:Place)" 7705 7705 0 1 1 156 1 0.984087421373948 5 38525
"SubClassOf(dbo:ProtectedArea schema:Place)" 7705 7705 0 1 1 48 1 0.984087421373948 5 38525
"SubClassOf(dbo:ProtectedArea gml:_Feature)" 7705 7158 0 1 0.997476823578654 1832 0.997476823578654 0.712351547723658 5 38525
"SubClassOf(dbo:ProtectedArea owl:Thing)" 7705 7705 0 1 1 36 1 0.984087421373948 5 38525
"SubClassOf(dbo:ProtectedArea skos:Concept)" 7705 78 0 1 0.141929954513113 2945 0.141929954513113 0.104501907347785 5 38525
"SubClassOf(dbo:Genre dbo:Activity)" 9639 6 85 0.867489920590745 0 27833 -0.132510079409255 0.0286301144934669 45 433755
"SubClassOf(dbo:Genre dbo:AdministrativeRegion)" 9639 1 59 0.889526167918798 0 103739 -0.110473832081202 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre dbo:Agent)" 9639 4 21 0.934026126667857 0 228314 -0.0659738733321431 0.0247488140738695 45 433755
"SubClassOf(dbo:Genre dbo:Animal)" 9639 1 60 0.888596781135757 0 71433 -0.111403218864243 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre dbo:BodyOfWater)" 9639 1 43 0.905648601267527 0 1122610 -0.0943513987324734 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre dbo:Broadcaster)" 9639 1 74 0.876325623875493 0 971548 -0.123674376124507 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre dbo:Company)" 9639 2 46 0.902420371415852 0 256256 -0.0975796285841477 0.0201627793946048 45 433755
"SubClassOf(dbo:Genre dbo:Country)" 9639 11 23 0.930959536359489 0 18157 -0.0690404636405106 0.0366323290841651 45 433755
"SubClassOf(dbo:Genre dbo:Device)" 9639 4 52 0.896267663418296 0 19754 -0.103732336581704 0.0247488140738695 45 433755
"SubClassOf(dbo:Genre dbo:Event)" 9639 2 64 0.884955224775696 0 94674 -0.115044775224304 0.0201627793946048 45 433755
"SubClassOf(dbo:Genre dbo:InformationAppliance)" 9639 4 62 0.886761173654395 0 7084 -0.113238826345605 0.0247488140738695 45 433755
"SubClassOf(dbo:Genre dbo:Language)" 9639 19 40 0.908992334192531 0 9877 -0.0910076658074694 0.0467720427761168 45 433755
"SubClassOf(dbo:Genre dbo:Mammal)" 9639 1 66 0.883177559021582 0 42890 -0.116822440978418 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre dbo:MilitaryConflict)" 9639 2 65 0.884062938305518 0 89646 -0.115937061694482 0.0201627793946048 45 433755
"SubClassOf(dbo:Genre dbo:MusicGenre)" 9639 9639 0 1 1 40 1 0.985784252977534 45 433755
"SubClassOf(dbo:Genre dbo:MusicalWork)" 9639 7 42 0.906749740483518 0 45855 -0.0932502595164819 0.0303919578068768 45 433755
"SubClassOf(dbo:Genre dbo:NaturalPlace)" 9639 1 43 0.905648601267527 0 1119210 -0.0943513987324734 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre dbo:Organisation)" 9639 3 46 0.902420371415852 0 285518 -0.0975796285841477 0.0225688856450096 45 433755
"SubClassOf(dbo:Genre dbo:Person)" 9639 1 30 0.921164567947774 0 180687 -0.078835432052226 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre dbo:Place)" 9639 30 16 0.942405806612327 0 28522 -0.0575941933876727 0.0580195204766406 45 433755
"SubClassOf(dbo:Genre dbo:PopulatedPlace)" 9639 28 17 0.940634805362585 0 28357 -0.0593651946374147 0.0561318222194675 45 433755
"SubClassOf(dbo:Genre dbo:ProgrammingLanguage)" 9639 8 82 0.869839167831279 0 4097 -0.130160832168721 0.0320609075104494 45 433755
"SubClassOf(dbo:Genre dbo:RaceHorse)" 9639 1 66 0.883177559021582 0 10088 -0.116822440978418 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre dbo:Region)" 9639 1 59 0.889526167918798 0 104231 -0.110473832081202 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre dbo:River)" 9639 1 45 0.903484338316837 0 1118518 -0.0965156616831625 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre dbo:Sales)" 9639 1 1098 0.536482506673412 0 16549 -0.463517493326588 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre dbo:Software)" 9639 10 73 0.877160905746376 0 26689 -0.122839094253624 0.0351715902328124 45 433755
"SubClassOf(dbo:Genre dbo:Sport)" 9639 6 85 0.867489920590745 0 13173 -0.132510079409255 0.0286301144934669 45 433755
"SubClassOf(dbo:Genre dbo:Stream)" 9639 1 43 0.905648601267527 0 1117642 -0.0943513987324734 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre dbo:TopicalConcept)" 9639 9639 0 1 1 44 1 0.985784252977534 45 433755
"SubClassOf(dbo:Genre dbo:Work)" 9639 17 35 0.91485906173899 0 50003 -0.0851409382610099 0.0444430486089961 45 433755
"SubClassOf(dbo:Genre schema:AdministrativeArea)" 9639 1 59 0.889526167918798 0 104063 -0.110473832081202 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre schema:BodyOfWater)" 9639 1 43 0.905648601267527 0 1115801 -0.0943513987324734 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre schema:Country)" 9639 11 23 0.930959536359489 0 18813 -0.0690404636405106 0.0366323290841651 45 433755
"SubClassOf(dbo:Genre schema:CreativeWork)" 9639 17 35 0.91485906173899 0 50288 -0.0851409382610099 0.0444430486089961 45 433755
"SubClassOf(dbo:Genre schema:Event)" 9639 2 64 0.884955224775696 0 94741 -0.115044775224304 0.0201627793946048 45 433755
"SubClassOf(dbo:Genre schema:Language)" 9639 19 40 0.908992334192531 0 9597 -0.0910076658074694 0.0467720427761168 45 433755
"SubClassOf(dbo:Genre schema:Organization)" 9639 3 46 0.902420371415852 0 284130 -0.0975796285841477 0.0225688856450096 45 433755
"SubClassOf(dbo:Genre schema:Person)" 9639 1 30 0.921164567947774 0 180387 -0.078835432052226 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre schema:Place)" 9639 30 16 0.942405806612327 0 28390 -0.0575941933876727 0.0580195204766406 45 433755
"SubClassOf(dbo:Genre schema:RiverBodyOfWater)" 9639 1 45 0.903484338316837 0 1118891 -0.0965156616831625 0.0174383114268105 45 433755
"SubClassOf(dbo:Genre gml:_Feature)" 9639 10 19 0.937243070496881 0 22349 -0.0627569295031193 0.0351715902328124 45 433755
"SubClassOf(dbo:Genre owl:Thing)" 9639 9556 0 1 0.999962925928843 2568 0.999962925928843 0.903990251038516 45 433755
"SubClassOf(dbo:Genre skos:Concept)" 9639 1043 1 0.985595846414938 0 4297 -0.0144041535850619 0.358813052578338 45 433755
"SubClassOf(dbo:Genre foaf:Person)" 9639 2 20 0.935614420522765 0 171690 -0.064385579477235 0.0201627793946048 45 433755
"SubClassOf(dbo:Congressman dbo:Agent)" 2810 2810 0 1 1 64 1 0.973527552815824 8 22480
"SubClassOf(dbo:Congressman dbo:Person)" 2810 2810 0 1 1 12 1 0.973527552815824 8 22480
"SubClassOf(dbo:Congressman dbo:Politician)" 2810 2810 0 1 1 16 1 0.973527552815824 8 22480
"SubClassOf(dbo:Congressman schema:Person)" 2810 2810 0 1 1 12 1 0.973527552815824 8 22480
"SubClassOf(dbo:Congressman gml:_Feature)" 2810 13 0 1 0.096079477871494 5853 0.096079477871494 0.074024295480591 8 22480
"SubClassOf(dbo:Congressman owl:Thing)" 2810 2810 0 1 1 16 1 0.973527552815824 8 22480
"SubClassOf(dbo:Congressman skos:Concept)" 2810 1 0 1 0.0266761527856363 2000 0.0266761527856363 0.0325141221912872 8 22480
"SubClassOf(dbo:Congressman foaf:Person)" 2810 2810 0 1 1 20 1 0.973527552815824 8 22480
"SubClassOf(dbo:Song dbo:EurovisionSongContestEntry)" 5268 1102 5 0.956441387017112 0 3772 -0.0435586129828881 0.5 9 47412
"SubClassOf(dbo:Song dbo:MusicalWork)" 5268 5268 0 1 1 28 1 0.980726249601887 9 47412
"SubClassOf(dbo:Song dbo:Work)" 5268 5268 0 1 1 36 1 0.980726249601887 9 47412
"SubClassOf(dbo:Song schema:CreativeWork)" 5268 5268 0 1 1 24 1 0.980726249601887 9 47412
"SubClassOf(dbo:Song schema:MusicRecording)" 5268 5268 0 1 1 20 1 0.980726249601887 9 47412
"SubClassOf(dbo:Song gml:_Feature)" 5268 3 1102 0.387941453044007 0 10185 -0.612058546955993 0.0306401761617023 9 47412
"SubClassOf(dbo:Song owl:Thing)" 5268 5268 0 1 1 20 1 0.980726249601887 9 47412
"SubClassOf(dbo:Song skos:Concept)" 5268 1 1102 0.387941453044007 0 8804 -0.612058546955993 0.0236554200445607 9 47412
"SubClassOf(dbo:Song foaf:Person)" 5268 1 1102 0.387941453044007 0 150370 -0.612058546955993 0.0236554200445607 9 47412
"SubClassOf(schema:MusicAlbum dbo:AdministrativeRegion)" 148240 1 7 0.990282015820827 0 102042388 -0.00971798417917258 0.0044186479020856 32 4743680
"SubClassOf(schema:MusicAlbum dbo:Agent)" 148240 3 1 0.996326910063705 0 3170898 -0.00367308993629545 0.0057082127413973 32 4743680
"SubClassOf(schema:MusicAlbum dbo:Album)" 148240 148240 0 1 1 632 1 0.996393693001774 32 4743680
"SubClassOf(schema:MusicAlbum dbo:BodyOfWater)" 148240 1 3 0.993638043068051 0 137954002 -0.00636195693194885 0.0044186479020856 32 4743680
"SubClassOf(schema:MusicAlbum dbo:Broadcaster)" 148240 1 8 0.989611055438499 0 62758619 -0.0103889445615006 0.0044186479020856 32 4743680
"SubClassOf(schema:MusicAlbum dbo:CollegeCoach)" 148240 1 16 0.985308011930686 0 20088923 -0.0146919880693142 0.0044186479020856 32 4743680
"SubClassOf(schema:MusicAlbum dbo:Company)" 148240 1 148237 2.04777306223036e-10 0 142581679 -0.999999999795223 0.0044186479020856 32 4743680
"SubClassOf(schema:MusicAlbum dbo:Country)" 148240 1 4 0.992653857294626 0 21278854 -0.0073461427053737 0.0044186479020856 32 4743680
"SubClassOf(schema:MusicAlbum dbo:Event)" 148240 1 148238 9.10120867558817e-11 0 63415263 -0.999999999908988 0.0044186479020856 32 4743680
"SubClassOf(schema:MusicAlbum dbo:MilitaryConflict)" 148240 1 148238 9.10120867558817e-11 0 25902075 -0.999999999908988 0.0044186479020856 32 4743680
"SubClassOf(schema:MusicAlbum dbo:MusicalWork)" 148240 148240 0 1 1 740 1 0.996393693001774 32 4743680
"SubClassOf(schema:MusicAlbum dbo:NaturalPlace)" 148240 1 3 0.993638043068051 0 190735688 -0.00636195693194885 0.0044186479020856 32 4743680
"SubClassOf(schema:MusicAlbum dbo:Organisation)" 148240 2 2 0.994805475156654 0 720177468 -0.00519452484334637 0.00510400542924 32 4743680
"SubClassOf(schema:MusicAlbum dbo:Place)" 148240 4 0 1 0.00734614270537376 73387490 0.00734614270537381 0.00625477595710255 32 4743680
"SubClassOf(schema:MusicAlbum dbo:PopulatedPlace)" 148240 3 1 0.996326910063705 0 146717174 -0.00367308993629545 0.0057082127413973 32 4743680
"SubClassOf(schema:MusicAlbum dbo:Region)" 148240 1 7 0.990282015820827 0 100640358 -0.00971798417917258 0.0044186479020856 32 4743680
"SubClassOf(schema:MusicAlbum dbo:River)" 148240 1 4 0.992653857294626 0 101640711 -0.0073461427053737 0.0044186479020856 32 4743680
"SubClassOf(schema:MusicAlbum dbo:Stream)" 148240 1 3 0.993638043068051 0 103771882 -0.00636195693194885 0.0044186479020856 32 4743680
"SubClassOf(schema:MusicAlbum dbo:Work)" 148240 148235 2 0.994805475156654 0 98914 -0.00519452484334637 0.993242341162643 32 4743680
"SubClassOf(schema:MusicAlbum schema:AdministrativeArea)" 148240 1 7 0.990282015820827 0 104428382 -0.00971798417917258 0.0044186479020856 32 4743680
"SubClassOf(schema:MusicAlbum schema:BodyOfWater)" 148240 1 3 0.993638043068051 0 139224626 -0.00636195693194885 0.0044186479020856 32 4743680
"SubClassOf(schema:MusicAlbum schema:Country)" 148240 1 4 0.992653857294626 0 21167098 -0.0073461427053737 0.0044186479020856 32 4743680
"SubClassOf(schema:MusicAlbum schema:CreativeWork)" 148240 148235 2 0.994805475156654 0 101606 -0.00519452484334637 0.993242341162643 32 4743680
"SubClassOf(schema:MusicAlbum schema:Event)" 148240 1 148238 9.10120867558817e-11 0 63185229 -0.999999999908988 0.0044186479020856 32 4743680
